run_id,model_id,sample_id,audio_path,reference_text,hypothesis_text,duration_sec,latency_sec,rtf,peak_memory_mb,mean_confidence,wer,cer,token_precision,token_recall,token_f1,exact_match,reference_token_count,hypothesis_token_count
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person12__carl,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person12\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.",карлу клару кралкоралы клару карлу крала клорнет карло уклару крал коралы клару карлу крало клолне клорнет карлуклару кралкоралы кла ру карлу крала кларнет,11.6135,3.2768742999760434,0.2821607870130489,3.550503730773926,,2.0,1.8297872340425532,0.043478260869565216,0.09090909090909091,0.0588235294117647,0.0,11,23
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person12__salo,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person12\salo.wav,"Съел Слава сало, да сала Славе мало.",съял слава сревны сал до сала слаби мало съел славо сревносала досала слави мало съел слава с иденно-сал до сла до сала слави мало,8.0535,2.487931999959983,0.30892556031042195,2.464024543762207,,3.0,2.8214285714285716,0.16,0.5714285714285714,0.25,0.0,7,25
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person12__sasha,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person12\sasha.wav,Шла Саша по шоссе и сосала сушку.,шла саша па шоса и состала слушку ушла саша посашяяся сала сушку шла саша па шоса и состала сушку,6.9735,2.171867400058545,0.311445816312977,2.1342878341674805,,2.142857142857143,2.076923076923077,0.21052631578947367,0.5714285714285714,0.3076923076923077,0.0,7,19
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person12__shishkosushylnia,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person12\shishkosushylnia.wav,Шишкосушильщик в шишкосушильне шишки сушил.,гдлянашишку сушельную фабрику требуется шикосушищая для работаны слишкосушельном паратическо сущите озаметь я опыту сушку ушушений на слишк сушеного паратия используя шишко сушения технология качесное шишка осушения он также должен оточаться парасышко сушания от нешешишкосушения ремонтиров тишкосушельня прат татчать шлишки пригодны дл сишк осужения однегу днадлешишь к осшения отчатшишки для недосунедошишко шсвышеные от пересушка свушенных закаждого недосушк недосишко ысушаннуго или перешишко-дошуствованную шишку шисткосушити пути шишка сошилкой по голове,26.8935,8.952843900071457,0.3328999163393183,8.213383674621582,,13.6,12.0,0.0,0.0,0.0,0.0,5,68
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person12__skorogovorun,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person12\skorogovorun.wav,"Скороговорун скороговорил, выскороговаривал, что всех скороговорок не перескороговоришь, не перевыскороговоришь.",скороговорумвского говорил скоробойговарив что всескароковорок неперескогвориша не перезкаковариваечно заоговорившись вызко говорил что всескойговорки березкое говориш да не перескоговариваись,10.2135,2.936477900017053,0.2875094629673523,3.12294864654541,,1.5,0.9696969696969697,0.16666666666666666,0.3,0.21428571428571427,0.0,10,18
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person12__tri_kitajca,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person12\tri_kitajca.wav,"Жили-были три китайца: Як, Як-Цидрак, Як-Цидрак-Цидрак-Цидрони. Жили-были три китайки: Цыпа, Цыпа-Дрипа, Цыпа-Дрипа-Лимпомпони.",жили были трикитайцы якие кцедраких тастрак цедронижелибые трокитаянки цыпацы подрыпотсы подрыбетыты помбонизеяне пережинили всехнадципияхцедрах наций педре пияцедракцетракцедровние наций педрипедремпабони нехрадилиздетия у яга циплой шаг у якоцедрака цыпы дрыпой шах шарах у яка цедракацедрако цедроницы подрыбы дрепомбони шах шарах шарах шидрони,19.6935,5.938567999983206,0.30154964836028164,6.016060829162598,,1.8095238095238095,2.3434343434343434,0.05,0.09523809523809523,0.0655737704918033,0.0,21,40
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person1__carl,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person1\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.",карл уклары украла рикламу оклароо карлоукрала бюджет,4.0935,7.442705000052229,1.8181763771960984,35.42121982574463,,0.9090909090909091,0.3404255319148936,0.2857142857142857,0.18181818181818182,0.2222222222222222,0.0,11,7
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person1__salo,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person1\salo.wav,"Съел Слава сало, да сала Славе мало.",сел флава солена сало досала славия мало,2.8335,1.3337178999790922,0.4706962766822277,0.8725404739379883,,0.8571428571428571,0.39285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,7,7
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person1__sasha,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person1\sasha.wav,Шла Саша по шоссе и сосала сушку.,шла саши по шосей сосала сушку,2.4935,0.9294268999947235,0.3727398836954977,0.7686281204223633,,0.42857142857142855,0.11538461538461539,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.0,7,6
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person1__shiskosuszylnaja,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person1\shiskosuszylnaja.wav,Шишкосушильщик в шишкосушильне шишки сушил.,нашишку слушелную фабрику требуется шишкосушельщик для работы на шишкошошеньном аппарате шишкосушильщик долже наметил под шескошушенья да шишка сушельном аппаратис использованием шекосушельной технологий качественного слышка разрушения он также должен отличать опарат шишко сушения от нишишко сушения премонтировать шискошушленые аппараты отличать шишки пригодные для шишко шушения отнегодных для шишко сушения отличать шишки недошишкосушанные от перешишкосушанных на каждую недо шишко сушенную или перешишкосушенную шишку шиско шусыльчик получит шискосушилкой по голове,37.6135,15.38115310005378,0.40892639876783016,11.486234664916992,,13.0,12.263157894736842,0.029850746268656716,0.4,0.05555555555555556,0.0,5,67
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person1__skorogovorun,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person1\skorogovorun.wav,"Скороговорун скороговорил, выскороговаривал, что всех скороговорок не перескороговоришь, не перевыскороговоришь.",скороговорунскоро говорил кровыговаривал что всехское роговорок непересково гаровариш не перескоровыговариваешь но заскореговорившись выскоро говорил что все скоро говорки пересковроговариваешь да не перескороговыговариваешь,14.2535,4.258152500027791,0.29874434349653,4.357234001159668,,1.9,1.1515151515151516,0.13636363636363635,0.3,0.18749999999999997,0.0,10,22
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person1__tri_kitajca,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person1\tri_kitajca.wav,"Жили-были три китайца: Як, Як-Цидрак, Як-Цидрак-Цидрак-Цидрони. Жили-были три китайки: Цыпа, Цыпа-Дрипа, Цыпа-Дрипа-Лимпомпони.",жли бы литри китайца яг ягцедрак яг цедраг цедраг цедрони жыли были три китайки ципа цыподрепа цыпадрепо дремпомпони все они переженились тякнаципия як цедрак нацепедрыпе як цедраг цедраг цедрони нацепе дрепе дремпомпони и у них родились дети у яка сцепой шаф у якаться дракасцепой дрепой шах шарах у якацедра коцедрако цедрониццыпой дрыпой дремпомпони ш с шах шарах шарах широни,28.1735,9.8045998000307,0.34800787264737076,8.605181694030762,,2.619047619047619,2.3737373737373737,0.1016949152542373,0.2857142857142857,0.15000000000000002,0.0,21,59
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person2__carl,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person2\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.",корыл кары крал корала оклароу карлу украл колнет,3.2535,1.2719612000510097,0.3909516520826832,0.998896598815918,,1.0,0.2978723404255319,0.125,0.09090909090909091,0.10526315789473685,0.0,11,8
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person2__person3,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person2\person3.wav,"Сборная запись: может содержать несколько скороговорок (например, «Карл у Клары…», «Шла Саша…», «Три китайца…»).",швасаша пашесая со сава сышку кароу кваро у кралокараву аквароо карвуу крало кворнет  сжили булет рекитаться я к цедрактыя ак едрак цедрак цедрония жаре болитокитаке цыпа цпыдрыпацыпы дрыпо дрымпомпония вся не пережнились акнацепия ях цедракноцыпедрыпия як едрах цдра цедронницы педрепедрымпомпони и у них разилидецы по якасы по шаху я кас цедрака цып дрыпый шаг шараху яка цедрака цедрака цедрониц пы дрыпыдремблопони шаг шара шара широне нашешкосушиленая фабрику требуется шишкосушищек для работы на шшкосушином апрате кошешкосушещик должен иметь об ошишкосушения нашкосушельном апароцес использоваем шишкосушельное технология качественного шушкосушения он также должен тленчаться пора шешко сушения нешешко сушения ромонтироватшешкасушаленоя опаратаотличать шишки я пригодны для шишкосушении от негодных длякосушания дчашешке недошишкосушанны от перешишкосушенных за каждоуо не дошишкосушану или переше пере шишкосушанношки шишку шишкосушедщик получить шишкосушилко поголове  сел славо слену сава до сава свое мало  скорговорунскоро говорил скоровоговаривал что всех скороговорак непереско неперескор говоришь не перескаравыговариваешь но заско говорившись выско говорил что всескороговорки переско говоришь да не перескоровыговариваешь какая худе тавлять,83.4135,38.61663679999765,0.46295427958301294,25.46174144744873,,11.071428571428571,12.397590361445783,0.00641025641025641,0.07142857142857142,0.01176470588235294,0.0,14,156
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person2__salo,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person2\salo.wav,"Съел Слава сало, да сала Славе мало.",сел славо солину сало до сало славем мало,2.9335,1.1613295000279322,0.39588529061801,0.9011716842651367,,0.8571428571428571,0.39285714285714285,0.25,0.2857142857142857,0.26666666666666666,0.0,7,8
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person2__sasha,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person2\sasha.wav,Шла Саша по шоссе и сосала сушку.,шла сажа по шосе и состала сушку,2.4735,1.0956768000032753,0.4429661613112089,0.7607746124267578,,0.42857142857142855,0.11538461538461539,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,7,7
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person2__shyskosushenieje,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person2\shyskosushenieje.wav,Шишкосушильщик в шишкосушильне шишки сушил.,на шишкосушельную фабрику трбуется шишкосушильщик для работы наксушельном аппарате шишкосушелищик должен иметь опыт шишкосушение на шишкосушельом аппараси пользованием шишкосушеные технологии качественного шишкосушение он также должен отличать апарадшишкосушения от нишишкосушения ремонтировать шшкосушельный аппарат отличать шишки пригодной для шишкосушения от негодных для шишкосушения отличать шишки недошишко сушанные от перешишкосушеных за каждую недошишкосушенную или перьшишкосрушенную шишку шишкосушильщик получаят шкосушилкой по голове,32.8735,10.575129800010473,0.32169163003667006,10.038064002990723,,11.2,11.81578947368421,0.034482758620689655,0.4,0.06349206349206349,0.0,5,58
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person2__skorogovorun,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person2\skorogovorun.wav,"Скороговорун скороговорил, выскороговаривал, что всех скороговорок не перескороговоришь, не перевыскороговоришь.",скореговорунскоро говорил скоро выговаривал что всех скороговорок не перескоговоришь ни пересковоговариваешь но заскороговорившись в ыскороговорило что все скороговорки перезкоговоришь да не перезко воговариваешь,11.4535,4.330964500084519,0.378134587688001,3.501286506652832,,1.8,1.02020202020202,0.21739130434782608,0.5,0.30303030303030304,0.0,10,23
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person2__tri_kitajca,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person2\tri_kitajca.wav,"Жили-были три китайца: Як, Як-Цидрак, Як-Цидрак-Цидрак-Цидрони. Жили-были три китайки: Цыпа, Цыпа-Дрипа, Цыпа-Дрипа-Лимпомпони.",жилюбы ли три китаецы яг я к цедраг як цедрак цедрак цедрони жели были три китайки цыпа ципа дрыпаципа дрыпа трампапоне все они переженились все к наципь як цедрак на цыпи дрыпе я к цедрак цедрак цедроний на ципе трыпидрымпампони и у них родились дети у яка с цыпы и шах у яка цедрака с цыпы дрып и шах шарах у яка цедрака цедрак и цедрони сыпы дрыпы дрымпомпони шах шарах шарах широни,25.0535,7.345811500097625,0.2932050013011206,7.6515703201293945,,3.1904761904761907,2.2626262626262625,0.0958904109589041,0.3333333333333333,0.14893617021276595,0.0,21,73
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person3__carl,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person3\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.",харуу квара украла каравы акваро у карву у кралокворнет,3.37,1.004261700087227,0.29800050447692195,1.0343904495239258,,0.9090909090909091,0.3191489361702128,0.3333333333333333,0.2727272727272727,0.3,0.0,11,9
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person3__salo,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person3\salo.wav,"Съел Слава сало, да сала Славе мало.",сел славо слены-сало до сава своя мама,2.89,0.8913357000565156,0.30842065745900193,0.8879022598266602,,1.0,0.5357142857142857,0.125,0.14285714285714285,0.13333333333333333,0.0,7,8
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person3__sasha,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person3\sasha.wav,Шла Саша по шоссе и сосала сушку.,шла саша пашесая сасава сышку,2.22,0.7751187999965623,0.34915261261106406,0.6833906173706055,,0.7142857142857143,0.3076923076923077,0.4,0.2857142857142857,0.3333333333333333,0.0,7,5
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person3__shishkosushylnia.wav,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person3\shishkosushylnia.wav.wav,Шишкосушильщик в шишкосушильне шишки сушил.,нашшкосушильная фабрика требуется шишкосушищек для работы на шшкосушилном апарате кошешкосушелщик должен иметь об шешкосушения на шкосушельном аппарацес использоваем шишкосушельно технология качественного шушко сушания он также должен тлинчаться пора ошешко сушения  несколко сушения рамонтироват шешкосушальный аппарата отличать шишки я пригодны для шишкосушения от негодных длякосушания для шашешке недошешкосушанные от перешишкосушенных за каждогу недошишкосушану или переш пере шишкосушанно жки шишку шишкосушелщик получит шишкосушилка поголаве,34.26,10.99149829999078,0.3208259865729942,10.461222648620605,,12.2,11.81578947368421,0.016129032258064516,0.2,0.029850746268656716,0.0,5,62
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person3__skorogovorun,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person3\skorogovorun.wav,"Скороговорун скороговорил, выскороговаривал, что всех скороговорок не перескороговоришь, не перевыскороговоришь.",скорговорунскоро говорил скоровоговаривал что всех скороговорок не перескоро не перескороговоришь не переска равыговариваешь но заскоговорившись выскокговорил что все скороговорки переско говоришь да не перескоровыговариваешь,15.07,4.314560199971311,0.286301274052509,4.60494327545166,,1.8,1.101010101010101,0.25,0.6,0.35294117647058826,0.0,10,24
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person3__tri_kitajca,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person3\tri_kitajca.wav,"Жили-были три китайца: Як, Як-Цидрак, Як-Цидрак-Цидрак-Цидрони. Жили-были три китайки: Цыпа, Цыпа-Дрипа, Цыпа-Дрипа-Лимпомпони.",жили были трекитальцы як содракты я ак цедрак цедрак цедронии жаре были трекетаки цыпацы подрыпацы пы дрыпо дремпомпонии все не пережнились ак нацыпияо ях содрахноцепедрипия ях цедрах цедрах цедроницы педрепедримпомпони и у нихразились деце в якассы пе шаху якас-цедракоцыпы дрыпы шах шарах у яка цедрака цедракоцедронницы пы дрыпыдрембапони шаг шара шараширане,21.94,6.40749999997206,0.29204649042716774,6.701409339904785,,2.3333333333333335,2.3333333333333335,0.07692307692307693,0.19047619047619047,0.10958904109589042,0.0,21,52
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person4__carl,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person4\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.",карл уклары украл коралы оквара у карла украла кларныт,4.3735,1.5064551000250503,0.3444506916714417,1.3405828475952148,,0.5454545454545454,0.0851063829787234,0.5555555555555556,0.45454545454545453,0.5,0.0,11,9
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person4__salo,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person4\salo.wav,"Съел Слава сало, да сала Славе мало.",сел слава солену сало достало слабя мало,1.9535,0.7681973999133334,0.3932415663748827,0.6020135879516602,,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,7,7
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person4__sasha,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person4\sasha.wav,Шла Саша по шоссе и сосала сушку.,шла саша пошоса и сосала сушку,2.4735,0.81182629999239,0.3282095411329654,0.7607049942016602,,0.2857142857142857,0.07692307692307693,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,7,6
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person4__shishkosushylnia,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person4\shishkosushylnia.wav,Шишкосушильщик в шишкосушильне шишки сушил.,лашишка сушельнюю фабрику требуется шишко сушельще для работы на шишко сушельному аппаразе шишка сушильщик должен иметь опыт шишкосушення но шишко сушельном аппарате с использ шишко сушенной технологии качественною шишкосушения он также должен отличать о паратшишкосушений от нешишку сушения ремотировать шишко сушенный аппарат отличать шишки пригодное для шишка сушения от негодных для шишка ссушения отличат шишки недошишка сушонный от перешишкасушенных за каждую недо шишка расскушенну или перешишка сушенную шишку  шишкошильщик получит  шишка сушилкой поголовен,38.8135,12.998378499993123,0.3348932330244148,11.850789070129395,,14.4,11.921052631578947,0.0136986301369863,0.2,0.02564102564102564,0.0,5,73
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person4__skorogovorun,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person4\skorogovorun.wav,"Скороговорун скороговорил, выскороговаривал, что всех скороговорок не перескороговоришь, не перевыскороговоришь.",скоро говоронскоро говорил скоро выговарел что всех скороговорок не перезговоришь не перескоро выговариваешь но за скороговорившись выскоро говорил что все скороговорки перескоро говоришь да не перескоро выговариваешь,14.3735,4.789967800024897,0.33324992521131924,4.39229679107666,,2.2,1.0606060606060606,0.18518518518518517,0.5,0.2702702702702703,0.0,10,27
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person4__tri_kitajca,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person4\tri_kitajca.wav,"Жили-были три китайца: Як, Як-Цидрак, Як-Цидрак-Цидрак-Цидрони. Жили-были три китайки: Цыпа, Цыпа-Дрипа, Цыпа-Дрипа-Лимпомпони.",жили были три китайца яг як цедрак як цедрак цедрак цедроне жили были три китайки ципа цыпо дрыпа цыпа дрыбпо дрымпампони  все они переженили всякнацыпеяг цедрак на цепе дреп як цедрак цедрак цедрони на ципе дрыпе дрымпампонию и в михрадились дети у яка сыпи шах у яка цедрака с цыпой дрыпы шах шарах у яка цедрак и цедрак оцедроннее сыпо дрыпой дрымпом пони шаг шарах шарах ца широне,23.4535,6.879480700008571,0.29332426716731286,7.1633405685424805,,2.7142857142857144,2.2525252525252526,0.17647058823529413,0.5714285714285714,0.2696629213483146,0.0,21,68
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person5__carl,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person5\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.",карл уклары у крал кааравы аклара у карла украла коларнет,5.6735,1.5967982000438496,0.281448523846629,1.7372674942016602,,0.6363636363636364,0.10638297872340426,0.5,0.45454545454545453,0.47619047619047616,0.0,11,10
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person5__salo,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person5\salo.wav,"Съел Слава сало, да сала Славе мало.",съел славо с лену салу до сала слави малу,3.5535,1.096795400022529,0.3086521457781143,1.0902948379516602,,1.0,0.35714285714285715,0.2222222222222222,0.2857142857142857,0.25,0.0,7,9
20260526_205419_merged4,hf:jonatasgrosman/wav2vec2-large-xlsr-53-russian,person5__sasha,C:\Users\ankap\OneDrive\Desktop\asr_project\data\raw\person5\sasha.wav,Шла Саша по шоссе и сосала сушку.,шла саша по шеса и сосела сушку,3.6335,1.0884766000090167,0.2995669739945002,1.1147089004516602,,0.2857142857142857,0.15384615384615385,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,7,7
